audio_id,filename,audio_url,start,end,rel_audio_id,rel_filename,rel_audio_url,rel_start,rel_end,summary_mixtral
sCC-ro_dn9A=,Cityscape Compounded 01.wav,https://cdn.freesound.org/previews/117/117308_36188-hq.mp3,221.69251700680272,239.8492063492064,Mac-aNv7dEM=,Wind and Rain.wav,https://cdn.freesound.org/previews/46/46351_28867-hq.mp3,11.354557823129252,41.05580498866213,It is raining heavily while a waterfall is flowing vigorously in a secluded area.
sM_P45Muot4=,Drop Coin into Glass.wav,https://cdn.freesound.org/previews/199/199922_11337-hq.mp3,0.0,,rz8a1GMn69Q=,Drawer_handle_clap_OWI.wav,https://cdn.freesound.org/previews/327/327492_5569520-hq.mp3,0.0,,"Several coins are being deliberately placed into a glass jar one at a time, with the sounds of the coins being dropped and settling into the jar being heard."
mdWmXBbMFWY=,Water in a canal.wav,https://cdn.freesound.org/previews/248/248259_4190214-hq.mp3,14.187392290249432,34.16083900226757,Zvprr0-EbJk=,Duck_quack_2_Sweden.wav,https://cdn.freesound.org/previews/188/188375_2843252-hq.mp3,0.1160997732426303,27.628798185941044,"A powerful, consistent ""whoosh"" or ""rushing"" sound is occurring, possibly from a combination of sources like a blowtorch, an airplane, animals, high winds, and water rushing through an underground tunnel."
mdWmXBbMFWY=,Water in a canal.wav,https://cdn.freesound.org/previews/248/248259_4190214-hq.mp3,14.187392290249432,34.16083900226757,RCi3uw6DPu8=,20101026Cows.wav,https://cdn.freesound.org/previews/107/107577_111413-hq.mp3,36.75718820861678,53.19308390022676,"A powerful, consistent ""whoosh"" or ""rushing"" sound is occurring, possibly from a combination of sources like a blowtorch, an airplane, animals, high winds, and water rushing through an underground tunnel."
mdWmXBbMFWY=,Water in a canal.wav,https://cdn.freesound.org/previews/248/248259_4190214-hq.mp3,14.187392290249432,34.16083900226757,kEpD16D128M=,20110206_bright.winter.morning.wav,https://cdn.freesound.org/previews/113/113979_8043-hq.mp3,17.46140589569161,40.201043083900224,"A powerful, consistent ""whoosh"" or ""rushing"" sound is occurring, possibly from a combination of sources like a blowtorch, an airplane, animals, high winds, and water rushing through an underground tunnel."
mdWmXBbMFWY=,Water in a canal.wav,https://cdn.freesound.org/previews/248/248259_4190214-hq.mp3,14.187392290249432,34.16083900226757,lIAaIFL7Puc=,River Alde marsh.wav,https://cdn.freesound.org/previews/244/244916_2284034-hq.mp3,12.75936507936508,39.7281179138322,"A powerful, consistent ""whoosh"" or ""rushing"" sound is occurring, possibly from a combination of sources like a blowtorch, an airplane, animals, high winds, and water rushing through an underground tunnel."
mdWmXBbMFWY=,Water in a canal.wav,https://cdn.freesound.org/previews/248/248259_4190214-hq.mp3,14.187392290249432,34.16083900226757,Ob8dz1RzKys=,Spring Lambs at Middle Hulme Farm Near Meerbrook.wav,https://cdn.freesound.org/previews/238/238309_3756669-hq.mp3,61.30068027210884,79.07512471655329,"A powerful, consistent ""whoosh"" or ""rushing"" sound is occurring, possibly from a combination of sources like a blowtorch, an airplane, animals, high winds, and water rushing through an underground tunnel."
B7Qf1J-dH9U=,Cornell Big Cheer.wav,https://cdn.freesound.org/previews/350/350714_46808-hq.mp3,0.0,,avdPV696I6s=,OrchestraTuning1.wav,https://cdn.freesound.org/previews/24/24154_37876-hq.mp3,9.58984126984127,36.43267573696145,"After a musical performance, the audience erupts in applause and cheers, celebrating the musicians' successful concert."
B7Qf1J-dH9U=,Cornell Big Cheer.wav,https://cdn.freesound.org/previews/350/350714_46808-hq.mp3,0.0,,JSSOBPZf7fY=,C Minor Chords Musical Soundscape.wav,https://cdn.freesound.org/previews/269/269598_4965320-hq.mp3,0.0,,"After a musical performance, the audience erupts in applause and cheers, celebrating the musicians' successful concert."
B7Qf1J-dH9U=,Cornell Big Cheer.wav,https://cdn.freesound.org/previews/350/350714_46808-hq.mp3,0.0,,1Jsm18LX2rA=,harmonics.wav,https://cdn.freesound.org/previews/17/17805_60285-hq.mp3,0.0,,"After a musical performance, the audience erupts in applause and cheers, celebrating the musicians' successful concert."
B7Qf1J-dH9U=,Cornell Big Cheer.wav,https://cdn.freesound.org/previews/350/350714_46808-hq.mp3,0.0,,Wi3GrunE9eI=,RNC - St. Paul - 2008-09-02 (normalized).wav,https://cdn.freesound.org/previews/63/63684_850856-hq.mp3,214.84263038548752,240.53172335600908,"After a musical performance, the audience erupts in applause and cheers, celebrating the musicians' successful concert."
L5wN0h63nRo=,descending noise sweep.wav,https://cdn.freesound.org/previews/122/122950_1015240-hq.mp3,16.23074829931973,42.05625850340136,RM9IogGM-mg=,Avion.wav,https://cdn.freesound.org/previews/361/361158_3556393-hq.mp3,38.20843537414966,53.28326530612245,An airplane is making a slow and steady landing at an airport.
L5wN0h63nRo=,descending noise sweep.wav,https://cdn.freesound.org/previews/122/122950_1015240-hq.mp3,16.23074829931973,42.05625850340136,toHEPvTBNls=,airplane01.wav,https://cdn.freesound.org/previews/341/341113_2326086-hq.mp3,0.0,,An airplane is making a slow and steady landing at an airport.
UmXzNFjeHDE=,ShowerAndSoap.wav,https://cdn.freesound.org/previews/238/238397_3760915-hq.mp3,8.78875283446712,27.28077097505669,DDblCmQpJ6Y=,Turning on Shower 2_1-2.wav,https://cdn.freesound.org/previews/86/86200_1391848-hq.mp3,0.8707482993197279,22.529501133786848,"A person is taking a shower in a bathroom while other activities such as plunging a toilet, opening cabinets or dressers, and blowing noses are also taking place."
UmXzNFjeHDE=,ShowerAndSoap.wav,https://cdn.freesound.org/previews/238/238397_3760915-hq.mp3,8.78875283446712,27.28077097505669,eT_F1jgWCTM=,shower taking.wav,https://cdn.freesound.org/previews/335/335880_5477216-hq.mp3,48.471655328798185,72.96907029478459,"A person is taking a shower in a bathroom while other activities such as plunging a toilet, opening cabinets or dressers, and blowing noses are also taking place."
ualQyJHPdEc=,fallingrice1.wav,https://cdn.freesound.org/previews/59/59888_60547-hq.mp3,0.0,22.33721088435374,HFQxu-jV-vo=,fallingbeans.wav,https://cdn.freesound.org/previews/216/216622_4045829-hq.mp3,0.0,,"Several small objects are being dropped into or placed in a circular metal jar, making a series of pinging noises."
ualQyJHPdEc=,fallingrice1.wav,https://cdn.freesound.org/previews/59/59888_60547-hq.mp3,0.0,22.33721088435374,cAssdPWN8Rs=,Wood Jostling.wav,https://cdn.freesound.org/previews/213/213066_1464685-hq.mp3,0.0,,"Several small objects are being dropped into or placed in a circular metal jar, making a series of pinging noises."
ualQyJHPdEc=,fallingrice1.wav,https://cdn.freesound.org/previews/59/59888_60547-hq.mp3,0.0,22.33721088435374,ShLyiV85i4Q=,rummage in metal box.wav,https://cdn.freesound.org/previews/208/208515_1756543-hq.mp3,0.0,,"Several small objects are being dropped into or placed in a circular metal jar, making a series of pinging noises."
GK0lCDObrxQ=,Sunny afternoon at Wansford on the Nene Valley Railway.wav,https://cdn.freesound.org/previews/223/223945_3756669-hq.mp3,79.64444444444445,94.92038548752836,MkT1lwVd7Qg=,Train Horn.wav,https://cdn.freesound.org/previews/248/248229_3632866-hq.mp3,0.0,,A steam locomotive train is moving down a track and releasing steam as it accelerates.
GK0lCDObrxQ=,Sunny afternoon at Wansford on the Nene Valley Railway.wav,https://cdn.freesound.org/previews/223/223945_3756669-hq.mp3,79.64444444444445,94.92038548752836,g3YP4lufSjU=,BR Standard Class 4 2-6-4T Steam Engine Departing - Irwell Vale Halt ~SE1 XY stereo pair.wav,https://cdn.freesound.org/previews/321/321180_5460105-hq.mp3,23.95138321995465,49.20090702947846,A steam locomotive train is moving down a track and releasing steam as it accelerates.
6pTkqEex_pk=,steam train 05.wav,https://cdn.freesound.org/previews/174/174218_1648170-hq.mp3,16.567437641723355,40.9865306122449,k-uT0GeyskQ=,London Overground train (interior) approaches Victoria Station.wav,https://cdn.freesound.org/previews/152/152584_29389-hq.mp3,34.88798185941043,50.96517006802721,"A person is talking on a train that's moving on rough tracks, creating a rattling noise while other people on the train also have conversations in the background."
6pTkqEex_pk=,steam train 05.wav,https://cdn.freesound.org/previews/174/174218_1648170-hq.mp3,16.567437641723355,40.9865306122449,Vscj1zN1Wto=,Lexington Ave Express.wav,https://cdn.freesound.org/previews/42/42541_425238-hq.mp3,101.42476190476192,128.7322675736961,"A person is talking on a train that's moving on rough tracks, creating a rattling noise while other people on the train also have conversations in the background."
5A4nL0T65Sw=,Heavy Wind.wav,https://cdn.freesound.org/previews/207/207444_3702088-hq.mp3,0.0,22.259070294784586,39PgGJyh3cI=,Heavy Wind on Microphone.wav,https://cdn.freesound.org/previews/259/259648_4841074-hq.mp3,0.0580498866213151,25.166009070294784,"A strong, consistent wind is blowing against a group of people outdoors."
5A4nL0T65Sw=,Heavy Wind.wav,https://cdn.freesound.org/previews/207/207444_3702088-hq.mp3,0.0,22.259070294784586,6ZaYuNVjmic=,STE-041.wav,https://cdn.freesound.org/previews/62/62622_791247-hq.mp3,4.4117913832199545,27.70498866213152,"A strong, consistent wind is blowing against a group of people outdoors."
5A4nL0T65Sw=,Heavy Wind.wav,https://cdn.freesound.org/previews/207/207444_3702088-hq.mp3,0.0,22.259070294784586,x7Dd4zPoagk=,Int. Car Drive 1.wav,https://cdn.freesound.org/previews/74/74356_482913-hq.mp3,121.76544217687076,141.1630158730159,"A strong, consistent wind is blowing against a group of people outdoors."
5A4nL0T65Sw=,Heavy Wind.wav,https://cdn.freesound.org/previews/207/207444_3702088-hq.mp3,0.0,22.259070294784586,6-AKH5_W-ss=,Int. Car Drive 2.wav,https://cdn.freesound.org/previews/74/74357_482913-hq.mp3,111.6995918367347,126.8352380952381,"A strong, consistent wind is blowing against a group of people outdoors."
5A4nL0T65Sw=,Heavy Wind.wav,https://cdn.freesound.org/previews/207/207444_3702088-hq.mp3,0.0,22.259070294784586,4f57v3MZXzc=,Thunder3.wav,https://cdn.freesound.org/previews/244/244581_3406193-hq.mp3,0.0,,"A strong, consistent wind is blowing against a group of people outdoors."
tCmrBvFIbpo=,medical car horn EGYPT Alexandria.wav,https://cdn.freesound.org/previews/212/212444_1688566-hq.mp3,0.0,,LsOe9AzFgd4=,Ambulance Siren.wav,https://cdn.freesound.org/previews/184/184623_3296721-hq.mp3,0.0,,"An emergency vehicle with a siren passes by, accompanied by the sounds of a nearby car engine and horn."
m3yOrQPlKNI=,porto_morning_tropical_birds_market_20.wav,https://cdn.freesound.org/previews/76/76435_78007-hq.mp3,13.432743764172336,31.320204081632653,peV42QWoEF4=,Rynek Warszaski.wav,https://cdn.freesound.org/previews/123/123126_116752-hq.mp3,75.55773242630386,92.68879818594104,"In a confined bird sanctuary, a group of spectators are observing many birds making chirping and squeaking sounds while also talking amongst themselves."
m3yOrQPlKNI=,porto_morning_tropical_birds_market_20.wav,https://cdn.freesound.org/previews/76/76435_78007-hq.mp3,13.432743764172336,31.320204081632653,FwnNl5EyXic=,FR.BirdChatAmbience.26.wav,https://cdn.freesound.org/previews/112/112199_201367-hq.mp3,172.05986394557823,195.48489795918368,"In a confined bird sanctuary, a group of spectators are observing many birds making chirping and squeaking sounds while also talking amongst themselves."
m3yOrQPlKNI=,porto_morning_tropical_birds_market_20.wav,https://cdn.freesound.org/previews/76/76435_78007-hq.mp3,13.432743764172336,31.320204081632653,Jbts0fUFlYQ=,Ronda - The Old Shrine - La antigua Ermita.wav,https://cdn.freesound.org/previews/178/178340_2042115-hq.mp3,21.22303854875284,46.19410430839002,"In a confined bird sanctuary, a group of spectators are observing many birds making chirping and squeaking sounds while also talking amongst themselves."
11dGuSnEosQ=,light rain 1.wav,https://cdn.freesound.org/previews/66/66415_828209-hq.mp3,7.256235827664399,23.352222222222224,525OPT9hz9k=,Cars crossing in Rain.wav,https://cdn.freesound.org/previews/96/96603_866470-hq.mp3,8.800362811791382,34.506349206349206,"A vehicle is driving through a puddle on a wet road while it rains, and water runs off of a roof or surface above."
11dGuSnEosQ=,light rain 1.wav,https://cdn.freesound.org/previews/66/66415_828209-hq.mp3,7.256235827664399,23.352222222222224,rSU3iahDo10=,"windy winter day, wind in trees, from distance.wav",https://cdn.freesound.org/previews/259/259968_2663250-hq.mp3,0.2321995464852607,21.71689342403628,"A vehicle is driving through a puddle on a wet road while it rains, and water runs off of a roof or surface above."
11dGuSnEosQ=,light rain 1.wav,https://cdn.freesound.org/previews/66/66415_828209-hq.mp3,7.256235827664399,23.352222222222224,M9P3zTls6nw=,THE_RATT21_1.wav,https://cdn.freesound.org/previews/52/52114_439521-hq.mp3,0.0,22.02015873015873,"A vehicle is driving through a puddle on a wet road while it rains, and water runs off of a roof or surface above."
lwXSMem5KfM=,Tapping two metal objects .wav,https://cdn.freesound.org/previews/366/366636_6735938-hq.mp3,10.483809523809525,37.85083900226758,mzv-l4jBnf0=,hostpital-automatic-bed.wav,https://cdn.freesound.org/previews/125/125300_296888-hq.mp3,0.5572789115646258,17.07170068027211,"A metal gate or fence is being repeatedly shut, causing a metal latch to strike the surface it's attached to and making a clanging noise."
lwXSMem5KfM=,Tapping two metal objects .wav,https://cdn.freesound.org/previews/366/366636_6735938-hq.mp3,10.483809523809525,37.85083900226758,UMsWBlzcsTA=,RemoteControl.Antique.Zenith.wav,https://cdn.freesound.org/previews/139/139965_968325-hq.mp3,24.05587301587301,44.04063492063492,"A metal gate or fence is being repeatedly shut, causing a metal latch to strike the surface it's attached to and making a clanging noise."
oqX7lSiFdXw=,pouring water (dif speeds).wav,https://cdn.freesound.org/previews/67/67152_908488-hq.mp3,0.0,,9uctY35nUUk=,Pouring Into Glass.wav,https://cdn.freesound.org/previews/108/108451_1591672-hq.mp3,0.0,,"Someone pours water into several cups or containers, intermittently, implying a mealtime or beverage-preparation activity."
sbLW1vN8f1U=,Walking on crunchy snow.wav,https://cdn.freesound.org/previews/255/255149_233371-hq.mp3,0.0,,BF0qXIT_JjQ=,Footsteps on snow.wav,https://cdn.freesound.org/previews/220/220956_2200015-hq.mp3,68.20861678004535,89.80684807256236,Someone is scraping or crushing ice to clean an apparatus or compact snow.
E2XaZZ53l0I=,Red Beach at night - RJ.wav,https://cdn.freesound.org/previews/342/342657_2457542-hq.mp3,7.244625850340136,35.047777777777775,mdWmXBbMFWY=,Water in a canal.wav,https://cdn.freesound.org/previews/248/248259_4190214-hq.mp3,14.187392290249432,34.16083900226757,Mechanics are repairing a semi truck with loud machinery noises in an industrial area while people chat in the background.
E2XaZZ53l0I=,Red Beach at night - RJ.wav,https://cdn.freesound.org/previews/342/342657_2457542-hq.mp3,7.244625850340136,35.047777777777775,vY0dtaitwgU=,AmbientAtmosphere.wav,https://cdn.freesound.org/previews/236/236975_3177801-hq.mp3,0.023219954648526,21.003469387755104,Mechanics are repairing a semi truck with loud machinery noises in an industrial area while people chat in the background.
E2XaZZ53l0I=,Red Beach at night - RJ.wav,https://cdn.freesound.org/previews/342/342657_2457542-hq.mp3,7.244625850340136,35.047777777777775,C7Zx-GmJx6s=,Otari Walk.wav,https://cdn.freesound.org/previews/158/158409_93361-hq.mp3,2.7399546485260773,32.36775510204082,Mechanics are repairing a semi truck with loud machinery noises in an industrial area while people chat in the background.
ybdJHLs3q3w=,Scops owl&#39;s call in night silence.wav,https://cdn.freesound.org/previews/266/266898_4539217-hq.mp3,10.727619047619047,37.487755102040815,F6NvceBU4z4=,TIKTOK_1.wav,https://cdn.freesound.org/previews/94/94398_359482-hq.mp3,30.197551020408163,59.20716553287982,"An electronic timer or device is beeping in a repetitive pattern, possibly accompanied by a faint whooshing or hissing sound, suggestive of a mechanical or wind interference."
ybdJHLs3q3w=,Scops owl&#39;s call in night silence.wav,https://cdn.freesound.org/previews/266/266898_4539217-hq.mp3,10.727619047619047,37.487755102040815,Kxa-sFehT8s=,Galactic signal 3.wav,https://cdn.freesound.org/previews/207/207154_3406193-hq.mp3,36.58303854875283,59.5331746031746,"An electronic timer or device is beeping in a repetitive pattern, possibly accompanied by a faint whooshing or hissing sound, suggestive of a mechanical or wind interference."
pJpsauAcQ1I=,VA State Fair # 10 (Quieter Crowd Noise).wav,https://cdn.freesound.org/previews/98/98225_1311567-hq.mp3,4.237641723356009,31.00873015873016,RgjaMHDd-aU=,Money in the bag.wav,https://cdn.freesound.org/previews/74/74323_1116756-hq.mp3,28.189024943310656,49.020272108843535,An announcement is being made over a public address system amidst a noisy crowd of people talking and laughing in the background.
pJpsauAcQ1I=,VA State Fair # 10 (Quieter Crowd Noise).wav,https://cdn.freesound.org/previews/98/98225_1311567-hq.mp3,4.237641723356009,31.00873015873016,bayMHNpmFeM=,Street Market 2.wav,https://cdn.freesound.org/previews/259/259651_4841074-hq.mp3,0.0464399092970521,23.277165532879817,An announcement is being made over a public address system amidst a noisy crowd of people talking and laughing in the background.
pJpsauAcQ1I=,VA State Fair # 10 (Quieter Crowd Noise).wav,https://cdn.freesound.org/previews/98/98225_1311567-hq.mp3,4.237641723356009,31.00873015873016,D7qmsHMcXOk=,"waiting for passengers at the airport, background.wav",https://cdn.freesound.org/previews/155/155796_499617-hq.mp3,134.48997732426304,158.1053514739229,An announcement is being made over a public address system amidst a noisy crowd of people talking and laughing in the background.
R2dHsaL_KrY=,STE-011 broadway bridge traffic.wav,https://cdn.freesound.org/previews/28/28776_7037-hq.mp3,0.0,24.918662131519277,BXsiEDJia7w=,two way traffic five lane road.wav,https://cdn.freesound.org/previews/105/105233_57789-hq.mp3,0.0,22.70671201814059,"The situation is a busy and fast-moving highway with various vehicles passing by, creating a loud and rapid sound."
R2dHsaL_KrY=,STE-011 broadway bridge traffic.wav,https://cdn.freesound.org/previews/28/28776_7037-hq.mp3,0.0,24.918662131519277,41wSdLZtX-o=,Flowing traffic in the outer ring of Milan 2.wav,https://cdn.freesound.org/previews/109/109945_1478120-hq.mp3,6.617687074829932,31.29671201814059,"The situation is a busy and fast-moving highway with various vehicles passing by, creating a loud and rapid sound."
R2dHsaL_KrY=,STE-011 broadway bridge traffic.wav,https://cdn.freesound.org/previews/28/28776_7037-hq.mp3,0.0,24.918662131519277,kmxWI4fEVvM=,"Koeien, R4 en riet Lichterveldestraat.wav",https://cdn.freesound.org/previews/242/242594_1453828-hq.mp3,40.15891156462585,68.39124716553287,"The situation is a busy and fast-moving highway with various vehicles passing by, creating a loud and rapid sound."
R2dHsaL_KrY=,STE-011 broadway bridge traffic.wav,https://cdn.freesound.org/previews/28/28776_7037-hq.mp3,0.0,24.918662131519277,d_qSBEdV5Z8=,PassingMotorCycles01.wav,https://cdn.freesound.org/previews/3/3189_2211-hq.mp3,0.0,,"The situation is a busy and fast-moving highway with various vehicles passing by, creating a loud and rapid sound."
ZlKhhaj03bY=,SonicSnap_GPSUK_sewing machine.wav,https://cdn.freesound.org/previews/156/156107_2337088-hq.mp3,0.0,,2Gi2-sIaPkE=,chainsaw vs chestnut tree.wav,https://cdn.freesound.org/previews/118/118658_646701-hq.mp3,38.463854875283445,67.6019954648526,"A motorized garden tool, such as a string trimmer or a small chainsaw, is being started up and used in a quiet environment."
ZlKhhaj03bY=,SonicSnap_GPSUK_sewing machine.wav,https://cdn.freesound.org/previews/156/156107_2337088-hq.mp3,0.0,,NHt6wOcNTlA=,Juicer Shredding and Shutting Down.wav,https://cdn.freesound.org/previews/173/173319_2391194-hq.mp3,11.029478458049889,29.68192743764172,"A motorized garden tool, such as a string trimmer or a small chainsaw, is being started up and used in a quiet environment."
ZlKhhaj03bY=,SonicSnap_GPSUK_sewing machine.wav,https://cdn.freesound.org/previews/156/156107_2337088-hq.mp3,0.0,,o7TvuUZF6vQ=,CoffeeGrinder_111212.wav,https://cdn.freesound.org/previews/169/169924_93137-hq.mp3,0.0,,"A motorized garden tool, such as a string trimmer or a small chainsaw, is being started up and used in a quiet environment."
ZlKhhaj03bY=,SonicSnap_GPSUK_sewing machine.wav,https://cdn.freesound.org/previews/156/156107_2337088-hq.mp3,0.0,,lulje6ZW78M=,Idle and Rev - Engine.wav,https://cdn.freesound.org/previews/232/232272_732215-hq.mp3,0.0,,"A motorized garden tool, such as a string trimmer or a small chainsaw, is being started up and used in a quiet environment."
LRnEMl6zQ9I=,windroar_constant_1m12s.wav,https://cdn.freesound.org/previews/105/105360_1061351-hq.mp3,34.202993197278914,63.665736961451245,39PgGJyh3cI=,Heavy Wind on Microphone.wav,https://cdn.freesound.org/previews/259/259648_4841074-hq.mp3,0.0580498866213151,25.166009070294784,A stormy day at the beach with strong winds and powerful waves crashing against the shore.
LRnEMl6zQ9I=,windroar_constant_1m12s.wav,https://cdn.freesound.org/previews/105/105360_1061351-hq.mp3,34.202993197278914,63.665736961451245,6ZaYuNVjmic=,STE-041.wav,https://cdn.freesound.org/previews/62/62622_791247-hq.mp3,4.4117913832199545,27.70498866213152,A stormy day at the beach with strong winds and powerful waves crashing against the shore.
LRnEMl6zQ9I=,windroar_constant_1m12s.wav,https://cdn.freesound.org/previews/105/105360_1061351-hq.mp3,34.202993197278914,63.665736961451245,x7Dd4zPoagk=,Int. Car Drive 1.wav,https://cdn.freesound.org/previews/74/74356_482913-hq.mp3,121.76544217687076,141.1630158730159,A stormy day at the beach with strong winds and powerful waves crashing against the shore.
LRnEMl6zQ9I=,windroar_constant_1m12s.wav,https://cdn.freesound.org/previews/105/105360_1061351-hq.mp3,34.202993197278914,63.665736961451245,4f57v3MZXzc=,Thunder3.wav,https://cdn.freesound.org/previews/244/244581_3406193-hq.mp3,0.0,,A stormy day at the beach with strong winds and powerful waves crashing against the shore.
WMwKHSCIA50=,walking 2.wav,https://cdn.freesound.org/previews/363/363008_6647641-hq.mp3,33.494784580498866,58.250839002267575,UuvjDM_FpuI=,Walking shingle beach.wav,https://cdn.freesound.org/previews/71/71524_649468-hq.mp3,0.0,19.426575963718825,A person is taking a leisurely walk along a compacted snowy path on a winter afternoon.
WMwKHSCIA50=,walking 2.wav,https://cdn.freesound.org/previews/363/363008_6647641-hq.mp3,33.494784580498866,58.250839002267575,Dv3D-GlRnNo=,hiking 1.wav,https://cdn.freesound.org/previews/34/34357_7037-hq.mp3,2.681904761904762,30.430589569161,A person is taking a leisurely walk along a compacted snowy path on a winter afternoon.
jQsW3bL8uIc=,Digging4.wav,https://cdn.freesound.org/previews/346/346045_5792140-hq.mp3,15.464489795918368,39.121473922902496,8P6tVoSSklY=,Pebbles_Scrape_Drag_Foot.wav,https://cdn.freesound.org/previews/90/90788_1437582-hq.mp3,0.0,,"A person is using a shovel to dig into different types of ground surfaces (such as soil, dirt, or snow) in various settings."
ubINpSdlhVg=,restaurant wood floor.wav,https://cdn.freesound.org/previews/179/179601_57789-hq.mp3,22.267936507936508,49.99489795918368,wkopYC-XJyA=,je_PittsPhipps.wav,https://cdn.freesound.org/previews/71/71894_1059930-hq.mp3,0.0,,The situation is people having conversations in a busy restaurant.
ubINpSdlhVg=,restaurant wood floor.wav,https://cdn.freesound.org/previews/179/179601_57789-hq.mp3,22.267936507936508,49.99489795918368,D4AMRXC7fe0=,TowerofLondonBeefeater.wav,https://cdn.freesound.org/previews/323/323646_211652-hq.mp3,47.47319727891156,64.31072562358277,The situation is people having conversations in a busy restaurant.
ubINpSdlhVg=,restaurant wood floor.wav,https://cdn.freesound.org/previews/179/179601_57789-hq.mp3,22.267936507936508,49.99489795918368,yHab-V48UlI=,STE-034 vatican steps.wav,https://cdn.freesound.org/previews/28/28428_7037-hq.mp3,39.65968253968254,68.24557823129251,The situation is people having conversations in a busy restaurant.
ubINpSdlhVg=,restaurant wood floor.wav,https://cdn.freesound.org/previews/179/179601_57789-hq.mp3,22.267936507936508,49.99489795918368,YDD-O_PfE9Q=,bologna_street1.wav,https://cdn.freesound.org/previews/350/350652_1565498-hq.mp3,103.75836734693875,129.11557823129252,The situation is people having conversations in a busy restaurant.
ubINpSdlhVg=,restaurant wood floor.wav,https://cdn.freesound.org/previews/179/179601_57789-hq.mp3,22.267936507936508,49.99489795918368,h06_qiXJPwQ=,People talking while waiting the bus.wav,https://cdn.freesound.org/previews/160/160431_1650118-hq.mp3,51.81532879818594,78.95269841269841,The situation is people having conversations in a busy restaurant.
6IFzp749jI8=,20091217.17.fountain.wav,https://cdn.freesound.org/previews/86/86955_8043-hq.mp3,2.031746031746032,31.659637188208617,-4O-c7X6FP0=,Fountain_1.wav,https://cdn.freesound.org/previews/169/169250_1391822-hq.mp3,7.90639455782313,37.39469387755102,"Water is continuously flowing, rushing or splashing into a container or natural pool, creating a soothing or forceful sound, as if from a faucet, a large volume of water moving over rocks, or someone filling up a bathtub."
6IFzp749jI8=,20091217.17.fountain.wav,https://cdn.freesound.org/previews/86/86955_8043-hq.mp3,2.031746031746032,31.659637188208617,BVkvN5mItOg=,Fuente Cotino 2.wav,https://cdn.freesound.org/previews/245/245598_4435335-hq.mp3,28.64181405895692,45.30378684807256,"Water is continuously flowing, rushing or splashing into a container or natural pool, creating a soothing or forceful sound, as if from a faucet, a large volume of water moving over rocks, or someone filling up a bathtub."
6IFzp749jI8=,20091217.17.fountain.wav,https://cdn.freesound.org/previews/86/86955_8043-hq.mp3,2.031746031746032,31.659637188208617,_FbIEAUi3kY=,Toilet Flushaf.wav,https://cdn.freesound.org/previews/123/123680_135570-hq.mp3,0.0,,"Water is continuously flowing, rushing or splashing into a container or natural pool, creating a soothing or forceful sound, as if from a faucet, a large volume of water moving over rocks, or someone filling up a bathtub."
6IFzp749jI8=,20091217.17.fountain.wav,https://cdn.freesound.org/previews/86/86955_8043-hq.mp3,2.031746031746032,31.659637188208617,eX-xfhsfCds=,little creek in the woods.wav,https://cdn.freesound.org/previews/150/150187_772944-hq.mp3,0.2438095238095238,29.76437641723356,"Water is continuously flowing, rushing or splashing into a container or natural pool, creating a soothing or forceful sound, as if from a faucet, a large volume of water moving over rocks, or someone filling up a bathtub."
6IFzp749jI8=,20091217.17.fountain.wav,https://cdn.freesound.org/previews/86/86955_8043-hq.mp3,2.031746031746032,31.659637188208617,eKzP8zULW4k=,Bathtub_with_Foam.wav,https://cdn.freesound.org/previews/242/242052_2026446-hq.mp3,105.36054421768708,123.66231292517008,"Water is continuously flowing, rushing or splashing into a container or natural pool, creating a soothing or forceful sound, as if from a faucet, a large volume of water moving over rocks, or someone filling up a bathtub."
6ZaYuNVjmic=,STE-041.wav,https://cdn.freesound.org/previews/62/62622_791247-hq.mp3,4.4117913832199545,27.70498866213152,1c5kEQAzUBY=,A Growing Thunderstorm.wav,https://cdn.freesound.org/previews/149/149103_2685113-hq.mp3,25.321360544217686,45.61326530612245,"A strong and cold wind is blowing forcefully, creating noisy gusts, scratching sounds, and static."
6ZaYuNVjmic=,STE-041.wav,https://cdn.freesound.org/previews/62/62622_791247-hq.mp3,4.4117913832199545,27.70498866213152,x7Dd4zPoagk=,Int. Car Drive 1.wav,https://cdn.freesound.org/previews/74/74356_482913-hq.mp3,121.76544217687076,141.1630158730159,"A strong and cold wind is blowing forcefully, creating noisy gusts, scratching sounds, and static."
NmLOpCppSjg=,texture paper.wav,https://cdn.freesound.org/previews/191/191588_770707-hq.mp3,39.613242630385486,67.91650793650794,nkpLN6GL_GI=,je_campuswalk.wav,https://cdn.freesound.org/previews/71/71966_1059930-hq.mp3,27.89877551020408,54.15848072562358,"The sound is of water being sporadically sprayed onto a crackling fire, with wind blowing in the background."
NmLOpCppSjg=,texture paper.wav,https://cdn.freesound.org/previews/191/191588_770707-hq.mp3,39.613242630385486,67.91650793650794,gk0yxCnPZv8=,Blowing on Microphone.wav,https://cdn.freesound.org/previews/198/198452_3685046-hq.mp3,17.670385487528346,40.07825396825397,"The sound is of water being sporadically sprayed onto a crackling fire, with wind blowing in the background."
NmLOpCppSjg=,texture paper.wav,https://cdn.freesound.org/previews/191/191588_770707-hq.mp3,39.613242630385486,67.91650793650794,rrB2ZkpGV-8=,20100410.almunecar.surf.wav,https://cdn.freesound.org/previews/94/94763_8043-hq.mp3,218.03537414965987,240.5090022675737,"The sound is of water being sporadically sprayed onto a crackling fire, with wind blowing in the background."
